CumuTrainTime,Iteration,CumuTime (s),CumuSteps,CumuCompletedTrajs,CumuUpdates,StepsPerSecond,UpdatesPerSecond,ReplayRatio,CumuReplayRatio,LengthAverage,LengthStd,LengthMedian,LengthMin,LengthMax,ReturnAverage,ReturnStd,ReturnMedian,ReturnMin,ReturnMax,NonzeroRewardsAverage,NonzeroRewardsStd,NonzeroRewardsMedian,NonzeroRewardsMin,NonzeroRewardsMax,DiscountedReturnAverage,DiscountedReturnStd,DiscountedReturnMedian,DiscountedReturnMin,DiscountedReturnMax,lossAverage,lossStd,lossMedian,lossMin,lossMax,gradNormAverage,gradNormStd,gradNormMedian,gradNormMin,gradNormMax,entropyAverage,entropyStd,entropyMedian,entropyMin,entropyMax,perplexityAverage,perplexityStd,perplexityMedian,perplexityMin,perplexityMax
6.043952226638794,59,33.40298008918762,4800,138,960,690.5793205500992,138.11586411001983,4.0,4.0,39.70805369127517,13.536874902204076,40.5,10,70,172.21476510067114,83.3271682178139,120.0,120,480,1.1275167785234899,0.3805434228814721,1.0,1,3,119.32198478477207,63.290256776178595,91.94315160913553,60.58630665444836,421.21009103950456,866.7278858621916,1790.3281339251437,82.53604888916016,26.41683578491211,7661.24853515625,623.89264,667.7631,323.04443,91.82138,3010.0886,1.4344599110384781,0.13291631284315597,1.4213125705718994,1.1677582263946533,1.7502883672714233,4.429836568733056,0.6063405593143425,4.354946136474609,3.302020311355591,6.0416364669799805
6.830394983291626,65,36.428415060043335,5280,148,1056,610.3432143528428,122.06864287056855,4.0,4.0,39.556291390728475,13.846909312351814,42.0,7,72,174.17218543046357,92.84579265160424,120.0,120,720,1.086092715231788,0.3343551142083268,1.0,1,4,121.29996565589508,70.78477329742226,90.56631446443589,59.98044358790387,453.1330181575743,263.43891954421997,405.52624191365277,78.43361282348633,18.91291618347168,1863.404296875,362.4132,310.28284,264.03848,93.79853,1549.2883,1.3469324919084709,0.08039631620961396,1.3326584696769714,1.2012014389038086,1.5885875225067139,3.937135192255179,0.34755808872644206,3.870676636695862,3.3456764221191406,5.071785926818848
7.619085788726807,71,39.35867881774902,5760,165,1152,608.6035195188405,121.7207039037681,4.0,4.0,42.396491228070175,13.637435125833836,44.0,8,75,171.50877192982455,86.16286553230144,120.0,120,600,1.0947368421052632,0.37669898291657034,1.0,1,4,114.74436097753677,60.84793895081212,87.87640435852768,57.040805040684845,396.56093944108153,1393.3429646690686,3127.986766605866,187.8024673461914,16.8096981048584,14215.4345703125,1061.7977,1433.3556,523.14404,125.77265,6863.254,1.4225742233296235,0.07419584525168921,1.418734073638916,1.2416927814483643,1.5826964378356934,4.273519163330396,0.3183729056650141,4.249313592910767,3.5093283653259277,4.966866493225098
8.429383039474487,77,42.382540225982666,6240,175,1248,592.3752049721168,118.47504099442335,4.0,4.0,41.563380281690144,12.997272080380643,43.0,12,71,181.83098591549296,97.47242093376947,120.0,120,600,1.147887323943662,0.4664396629094617,1.0,1,5,123.7403273347318,73.41087353422344,93.33856312789759,60.58630665444836,477.99766774744677,230.42358724276224,311.7819693800614,116.8236083984375,22.46946907043457,1609.2977294921875,497.30957,361.693,402.3488,75.32559,2081.3308,1.251625085870425,0.08657312072211312,1.2440862655639648,1.0673582553863525,1.4470734596252441,3.582690581679344,0.3073899880180941,3.541537880897522,2.9808897972106934,4.347994327545166
9.219889402389526,83,45.32340383529663,6720,188,1344,607.2057386482907,121.44114772965813,4.0,4.0,41.00682593856655,12.012505762891063,41.0,11,71,187.7133105802048,100.41157484113872,120.0,120,720,1.2286689419795223,0.6062225142775294,1.0,1,5,129.08509890421243,75.92379212458414,93.33856312789759,60.58630665444836,568.2522795704181,231.9062344233195,400.24643170252676,110.34852981567383,32.27511978149414,2092.515380859375,562.2226,355.2084,445.77368,150.83957,2014.2236,1.3380181243022282,0.0857020614092376,1.3306554555892944,1.1055142879486084,1.546383261680603,3.9182328656315804,0.33288620579818334,3.878798246383667,3.111008882522583,4.770419120788574
10.053538799285889,89,48.4177188873291,7200,199,1440,575.7816196917043,115.15632393834088,4.0,4.0,39.73421926910299,12.568316641239033,40.0,13,73,191.22923588039868,103.2502553265488,120.0,120,720,1.196013289036545,0.5137162367654198,1.0,1,4,132.2860726605704,76.37079988331752,93.33856312789759,60.58630665444836,555.2950624575085,195.8386571307977,213.6285316546971,92.22266006469727,11.310565948486328,1052.689697265625,472.31082,351.98398,362.7489,82.315895,1904.9889,1.2943725064396858,0.052331102738298226,1.2893615365028381,1.1933170557022095,1.4148266315460205,3.7289813260237374,0.19442757408781108,3.7082725763320923,3.3312270641326904,4.21803092956543
10.881462812423706,95,51.33815598487854,7680,211,1536,579.7633507220168,115.95267014440334,4.0,4.0,46.425196850393704,12.648189117552596,46.0,12,76,172.75590551181102,83.66296432103752,120.0,120,600,1.0708661417322836,0.35893767937138515,1.0,1,4,110.67957465683831,57.31453710536103,85.26638727267505,56.47039699027799,465.0619667252445,684.041900396347,1011.4695502721194,357.9921112060547,14.455596923828125,3887.5966796875,612.645,539.6111,380.7799,78.31502,2131.6582,1.2283401240905125,0.09666606067503059,1.2564182877540588,0.9576733708381653,1.4171658754348755,3.464004598557949,0.3243692163224408,3.5388208627700806,2.6270246505737305,4.201688289642334
11.758082151412964,101,54.22931432723999,8160,221,1632,547.5580775498748,109.51161550997496,4.0,4.0,48.064516129032256,12.316551894597794,48.0,12,76,176.93548387096774,81.38099781528258,120.0,120,520,1.0685483870967742,0.3100122098229907,1.0,1,3,111.58786538584278,55.1623674951969,84.4137233999483,56.47039699027799,365.79280139977595,197.17037894328436,253.86714052158035,62.21547317504883,13.291954040527344,1128.5406494140625,464.79932,407.06018,317.41782,70.99739,2177.1604,0.8304930323113998,0.09402632686623598,0.819549024105072,0.6428686380386353,0.9949640035629272,2.340744690348705,0.20346176567732988,2.3118667602539062,1.9379770755767822,2.7258872985839844
12.611188173294067,107,57.06526517868042,8640,232,1728,562.6498790169097,112.52997580338193,4.0,4.0,50.257383966244724,13.46244966424293,50.0,17,78,180.59071729957805,84.08146791751916,120.0,120,480,1.0759493670886076,0.3223915864116973,1.0,1,4,110.44012700982543,53.92959478983111,84.4137233999483,58.198964432899544,365.92450288660973,204.9995912015438,424.6098234464791,62.671600341796875,12.741887092590332,1734.0123291015625,422.1827,415.65753,251.69992,46.738678,1470.115,0.8516216992090145,0.1180277671430839,0.8422658145427704,0.5987898111343384,1.131498098373413,2.4286748791734376,0.29614045803590866,2.396645426750183,1.8910858631134033,3.2095704078674316
13.51217246055603,113,59.93106436729431,9120,241,1824,532.7506892031282,106.55013784062565,4.0,4.0,53.211711711711715,11.437462066012916,53.0,18,80,177.65765765765767,89.63343724297819,120.0,120,600,1.117117117117117,0.41889470045270877,1.0,1,4,107.15800744783365,58.231888563299144,77.89231540420826,55.90569302037521,451.11750932854034,172.8536467899879,282.4616254309788,26.350619316101074,3.4275319576263428,1245.2005615234375,330.68607,375.905,165.21704,20.2739,2110.6533,0.7706362071136633,0.06040060670943028,0.7774560749530792,0.5829359292984009,0.9198294878005981,2.1921145555873713,0.13228620699437157,2.19682776927948,1.812549352645874,2.530017614364624
14.41133713722229,119,62.755162715911865,9600,252,1920,533.8287996139334,106.76575992278669,4.0,4.0,49.65126050420168,12.101124092144586,52.0,19,99,193.94957983193277,98.34101606654231,120.0,120,640,1.1512605042016806,0.40248504251522854,1.0,1,3,122.15503006619038,68.80597093540715,87.87640435852768,58.198964432899544,451.3384058856301,407.06777065992355,487.6570394533243,270.630615234375,9.074555397033691,2196.273193359375,694.4162,596.81146,558.66907,76.87184,2783.9866,0.5432324552287658,0.09363641290287905,0.5410092771053314,0.2890194058418274,0.7732665538787842,1.7801139565805595,0.17521229200421992,1.7607894539833069,1.359078049659729,2.258152961730957
15.305553197860718,125,65.69353032112122,10080,263,2016,536.7830227264122,107.35660454528245,4.0,4.0,48.364372469635626,11.940338610971933,47.0,14,77,202.42914979757086,108.93935671641944,120.0,120,600,1.1902834008097165,0.5092531650178937,1.0,1,4,129.263965346874,77.59803675168341,86.12766391179298,58.78683276050459,463.11506035436344,242.42982519666353,307.6198845738008,112.09676742553711,4.364105701446533,1280.124267578125,601.2857,511.23,442.9315,33.722347,2716.2827,0.6041969812164704,0.14478572509827542,0.6251879334449768,0.30012813210487366,0.8903254270553589,1.9118712743123372,0.27631902897070293,1.9350122213363647,1.3743069171905518,2.4808578491210938
16.19196105003357,131,68.7392795085907,10560,272,2112,541.511448509144,108.3022897018288,4.0,4.0,43.97802197802198,13.137183775552145,45.0,14,72,242.78388278388277,129.8672786729039,240.0,120,720,1.5714285714285714,0.8534719929207736,1.0,1,6,163.3346941046217,89.45781633681175,154.75137360546782,59.98044358790387,510.78209013034393,157.2480371495088,205.04734975980304,37.744773864746094,9.284956932067871,745.7034301757812,387.12097,343.2363,261.0277,31.386997,1471.5142,0.8333593085408211,0.16946843816508672,0.8525669276714325,0.5243363976478577,1.107229471206665,2.3899654174844422,0.38493922554448895,2.386574864387512,1.7660633325576782,3.0953352451324463
17.05966067314148,137,71.87630820274353,11040,284,2208,553.1868255062104,110.63736510124207,4.0,4.0,47.20472440944882,12.480118729672688,46.0,12,78,280.9448818897638,139.24109873226064,240.0,120,880,1.9251968503937007,1.0070201230258788,2.0,1,7,190.47434159201674,99.12493224661249,175.27226945068261,61.19828954994783,672.5014174588962,335.08820128440857,349.96732808220156,197.49163818359375,10.191845893859863,1623.4688720703125,689.10345,474.84045,615.7842,92.073135,2728.177,0.8065788137416045,0.12250624738628002,0.7845326662063599,0.62115079164505,1.1216555833816528,2.306566500415405,0.2888129440854619,2.2253535985946655,1.896654725074768,3.124300479888916
17.97751021385193,143,74.84015536308289,11520,293,2304,522.9615298695496,104.59230597390993,4.0,4.0,49.82845188284519,12.148654991620484,52.0,19,80,210.5439330543933,108.86691596652523,160.0,120,600,1.3347280334728033,0.6821751984263394,1.0,1,5,134.46275948492476,78.64634396313483,105.96512655743736,54.24523803197705,461.5868488063886,712.7757893204689,721.9849137544252,490.7560577392578,20.687742233276367,4768.1806640625,902.33417,661.3754,743.15027,111.09171,3456.0432,0.7002155828910569,0.2971766504406117,0.7399625480175018,0.22266976535320282,1.2331849336624146,2.144977118819952,0.6301626373598453,2.135577082633972,1.261802077293396,3.4527924060821533
18.882350206375122,149,77.77992701530457,12000,305,2400,530.4805313274175,106.09610626548348,4.0,4.0,49.2375,12.573693189221162,50.0,16,76,221.66666666666666,116.03399884899638,240.0,120,760,1.3666666666666667,0.590668171555645,1.0,1,4,141.869824203371,81.3245186910628,127.92167555374405,60.58630665444836,516.035012784773,331.00913600126904,225.3782632376719,253.99874877929688,40.11603927612305,1334.837646484375,747.8203,474.87354,671.0315,223.58667,2630.3245,0.6414964077994227,0.21533941513876506,0.611512690782547,0.273632675409317,1.0086522102355957,1.9939586967229843,0.4255522045537125,1.8888686299324036,1.3410701751708984,2.7818052768707275
19.80296492576599,155,80.92397212982178,12480,316,2496,521.3907510816199,104.27815021632398,4.0,4.0,46.69803921568627,12.73804691829088,48.0,16,82,278.5882352941176,126.75577512783536,240.0,120,680,1.7921568627450981,0.8766789242239105,2.0,1,5,186.174846469524,89.43184695558979,175.75280871705536,55.34663609017146,518.3930457560305,704.2320530414581,724.921556046015,412.7214660644531,21.677040100097656,3800.75439453125,997.9136,663.58765,887.17126,151.70995,3479.9194,0.8931567358473936,0.10690700356007266,0.9057912826538086,0.5943371653556824,1.0952250957489014,2.4890940375626087,0.25482885536251637,2.5125828981399536,1.8299793004989624,3.0153586864471436
20.799363136291504,161,84.02245616912842,12960,327,2592,481.7351084430813,96.34702168861625,4.0,4.0,48.22357723577236,11.967215250922864,49.0,18,80,255.28455284552845,131.78157095858376,240.0,120,720,1.7195121951219512,0.9143088852549542,2.0,1,6,169.8534064603068,94.35266176898928,160.20386659330632,61.19828954994783,548.37255079819,675.4326308965683,555.6604547020215,535.9707946777344,37.11383819580078,2239.381103515625,1168.1987,807.26,952.38855,189.1471,3418.8193,1.0233666983743508,0.07413135613029416,1.0250961780548096,0.7562164068222046,1.1707843542099,2.8423005789518356,0.1922206025766988,2.858835220336914,2.2169365882873535,3.2557029724121094
21.776602506637573,167,87.04748201370239,13440,334,2688,491.17955596694577,98.23591119338916,4.0,4.0,49.601659751037346,10.74559821799856,52.0,20,85,272.5311203319502,118.93294628496707,240.0,120,760,1.887966804979253,0.9199835460698029,2.0,1,5,181.8506702946199,88.432364200018,162.72659595307067,65.65879708689135,535.4904852400095,626.7039552132288,567.978229915512,458.2099914550781,21.526865005493164,3197.85595703125,1124.0123,1025.166,806.34863,138.595,6428.659,0.6061630190039674,0.20603022476155605,0.5613832175731659,0.3009885251522064,1.0077171325683594,1.9098213290174801,0.4084790041527003,1.7803666591644287,1.3633922338485718,2.813297748565674
22.772003173828125,173,90.12284731864929,13920,345,2784,482.21788051917446,96.44357610383489,4.0,4.0,51.46521739130435,9.994176943542074,52.0,19,85,283.1304347826087,127.27488373691703,240.0,120,720,2.026086956521739,0.941422324166239,2.0,1,5,189.77799776261142,93.77544839642442,169.88399529445724,62.44086271803677,481.7310298074401,761.8497337301573,817.8590597709652,423.9376983642578,14.373554229736328,3595.644775390625,1359.6193,1166.9152,903.63477,117.06095,5486.7007,0.6036572260782123,0.08679482629077906,0.6125531792640686,0.3905025124549866,0.8482475280761719,1.8814536010225613,0.15851069825986422,1.8862653970718384,1.5002076625823975,2.359914541244507
23.786171674728394,179,93.20589184761047,14400,354,2880,473.294131669351,94.6588263338702,4.0,4.0,51.0343347639485,10.754323478699144,52.0,24,82,258.8841201716738,124.02598840296818,240.0,120,720,1.798283261802575,0.8971086443473562,2.0,1,6,169.5320491196416,89.75630359641465,153.20385986941315,60.58630665444836,548.361008505785,776.9431176185608,1083.991244871857,416.18370056152344,17.34349250793457,6096.4677734375,1675.3014,2390.9207,896.5281,220.97386,14271.386,0.5690181578199068,0.09291265947962632,0.5829728543758392,0.3303365707397461,0.7572882175445557,1.8063508284588654,0.16044417481894965,1.8210405111312866,1.4172009229660034,2.150862216949463
24.79857873916626,185,96.23963522911072,14880,364,2976,474.1175924789872,94.82351849579744,4.0,4.0,50.97391304347826,10.841916138656302,53.0,21,77,238.43478260869566,106.04831798143653,240.0,120,640,1.626086956521739,0.7396928806308432,1.0,1,4,153.69993866525027,76.60740268942227,148.21324097461695,63.70866515461358,493.9761343226686,794.5886497696241,982.7472670703329,416.6839141845703,31.70326805114746,4856.29248046875,1513.5983,1200.0342,1164.5792,322.53912,6886.7974,0.5999815237397949,0.1279660598063056,0.6181157827377319,0.2845911383628845,0.8216503262519836,1.8674113837381203,0.23391925308924622,1.8979244828224182,1.3405144214630127,2.304567575454712
25.79403591156006,191,99.20824956893921,15360,375,3072,482.19050835279324,96.43810167055865,4.0,4.0,50.55508474576271,9.711142451055002,52.0,22,69,250.16949152542372,114.17339660779909,240.0,120,840,1.7923728813559323,0.8656002893711938,2.0,1,7,163.47822726090496,82.28317796238461,154.4176977902805,64.3521870248622,579.6741396970034,1703.5535176197689,2835.8516237980184,703.009033203125,12.563091278076172,12379.7021484375,1435.4854,1072.3037,1125.748,117.77766,5262.679,0.44459672272205353,0.08521426019170554,0.4190663695335388,0.284181147813797,0.6741594076156616,1.5916330354909103,0.14216088622484357,1.5447384715080261,1.3431403636932373,1.9917793273925781
26.836572885513306,197,102.33321285247803,15840,385,3168,460.41532530003656,92.08306506000731,4.0,4.0,46.56078431372549,12.24693764733834,48.0,16,86,262.27450980392155,137.35713839439492,240.0,120,1000,1.7176470588235293,0.9855238245551748,1.0,1,8,176.83450336525368,99.60532652535773,159.76659235613118,65.65879708689135,679.7766020315729,795.2124192317327,783.1422066353431,564.0643615722656,26.0944766998291,3285.458740234375,1474.4396,1338.4539,931.8837,227.04803,7091.9517,0.5416135744502147,0.0731542743456361,0.5447568893432617,0.37981659173965454,0.7148024439811707,1.7601856427888076,0.13420880109612865,1.7580091953277588,1.4704864025115967,2.0765881538391113
27.85899329185486,203,105.53103756904602,16320,394,3264,469.4741977202378,93.89483954404756,4.0,4.0,42.19064748201439,12.02079967226071,43.0,16,67,250.50359712230215,119.1294788071939,240.0,120,640,1.5971223021582734,0.7366990781891695,1.0,1,5,172.37115144393215,84.86625531054602,166.32027480119473,66.99193662574365,444.9157428026152,435.74442876378697,381.41546548135943,386.35829162597656,14.724541664123535,1586.5462646484375,1291.1637,973.1622,1159.1653,109.9819,4978.8765,0.8964217981944481,0.12735791361271304,0.9215008318424225,0.6048875451087952,1.0812559127807617,2.514249723404646,0.30288365441335746,2.5604530572891235,1.857835054397583,3.0014514923095703
28.83815884590149,209,108.68387961387634,16800,405,3360,490.2133229833174,98.04266459666349,4.0,4.0,40.440677966101696,10.848839954295634,40.0,17,66,234.3050847457627,103.78649110966815,240.0,120,520,1.4779661016949153,0.5926292454644122,1.0,1,3,163.92552026990222,77.74787374189593,163.01050133265096,64.3521870248622,414.6130576440131,735.7763776183128,779.3056348068462,572.8159484863281,17.058746337890625,4124.06005859375,1647.1998,2013.0684,1017.22205,133.23108,11191.368,0.9755993112921715,0.11146723081584603,0.979464054107666,0.7382258176803589,1.201547622680664,2.7133820255597434,0.30057934783513746,2.681248664855957,2.1268081665039062,3.40075945854187
29.83397626876831,215,111.88796281814575,17280,416,3456,482.01606938965386,96.40321387793077,4.0,4.0,39.21824104234528,10.832809653282194,39.0,15,70,240.6514657980456,114.98576185531637,240.0,120,640,1.5439739413680782,0.6610532307717598,1.0,1,4,169.97182872523538,83.50535289936987,168.23788972467165,61.19828954994783,511.3659122530271,569.9802167812983,372.7005548343679,523.507080078125,40.906097412109375,2041.3153076171875,1056.8485,611.3484,894.8939,228.07182,3202.65,0.9741560351103544,0.06877360494889184,0.9752360284328461,0.8438976407051086,1.220459222793579,2.6742297559976578,0.18891013381503544,2.6708362102508545,2.3461313247680664,3.4153075218200684
30.88615846633911,221,115.1129937171936,17760,428,3552,456.19475515570207,91.23895103114042,4.0,4.0,38.77813504823151,12.17076927797807,38.0,15,69,237.2990353697749,115.557243365556,240.0,120,640,1.5209003215434083,0.6201704669448845,1.0,1,4,167.6043489588376,82.72926638398275,167.17293867392146,62.44086271803677,502.92712404701706,656.9033859173456,449.8765417030017,558.3970031738281,34.30083084106445,2710.506103515625,1656.1713,977.89545,1426.1027,243.22224,5922.4077,1.1864117818574111,0.050707952050852725,1.18813818693161,1.0860506296157837,1.3139877319335938,3.2959899629155793,0.16453911840930327,3.301013469696045,2.989600658416748,3.723606824874878
31.869136571884155,227,118.38199782371521,18240,437,3648,488.31199524413466,97.66239904882693,4.0,4.0,38.996753246753244,10.622659673994194,37.0,20,67,258.961038961039,126.91734108879854,240.0,120,640,1.6915584415584415,0.7378849467474806,2.0,1,4,184.7325351741139,91.24817329098067,179.31082987866938,61.816454090856396,480.19677725503834,581.0398729840914,500.13018773172786,454.40802001953125,11.783380508422852,2631.100341796875,1100.3641,663.0727,976.03845,223.45149,3245.2644,1.1337870992720127,0.08702486429706938,1.1228188872337341,0.9702250361442566,1.3710646629333496,3.1384902646144233,0.28370506232252335,3.0958563089370728,2.650822162628174,3.9602954387664795
32.864110231399536,233,121.71844959259033,18720,446,3744,482.42483146115876,96.48496629223176,4.0,4.0,36.907407407407405,10.492093175548412,36.0,15,84,264.0740740740741,129.0734098500365,240.0,120,840,1.7808641975308641,0.8154400425777304,2.0,1,6,191.17610463685932,92.65748767699077,181.8829294318524,69.73996969417314,592.4313565881807,499.0590845346451,323.50191411902733,405.4870147705078,48.23432159423828,1430.678955078125,1022.228,551.77435,888.2184,183.81937,2853.508,1.3348793474336464,0.05360346732545692,1.3280124068260193,1.2134047746658325,1.45842444896698,3.8358397235473,0.19777245622655915,3.8079428672790527,3.401951313018799,4.3078179359436035
33.83297824859619,239,125.0211226940155,19200,460,3840,495.42351639271044,99.0847032785421,4.0,4.0,37.11692307692308,10.316761108182819,36.0,13,101,293.2923076923077,136.6340112042074,240.0,120,840,1.9938461538461538,0.9046677117257215,2.0,1,5,214.14649120001687,98.06270794447276,192.77832136761072,71.87472077593934,524.3652239995226,764.0570526917776,468.65683055997556,760.9712524414062,37.24876403808594,1876.288818359375,1347.5996,682.9817,1397.0403,156.3238,3463.0454,1.1924983219554026,0.10812690084625338,1.1814000606536865,0.9467199444770813,1.4299883842468262,3.3722811167438826,0.34887071108103507,3.3231676816940308,2.6710891723632812,4.194519996643066
